Date,Colony#,Colony,Sym.State,Tile,Frag,B.TAG,TANK.ID,Treat.ID,Sump,Temperature,Plastic,Light,Food,Mass,Day
10/27/2021,32,S18,SYM,84,1,Y8794,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.067,22
08/05/2021,27,A13,APO,62,4,Y88,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.178,1
10/10/2021,27,A13,APO,62,4,Y88,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.147,8
10/17/2021,27,A13,APO,62,4,Y88,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.152,15
10/24/2021,27,A13,APO,62,4,Y88,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.149,22
08/06/2021,33,S19,SYM,82,13,Y8975,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.354,1
10/27/2021,33,S19,SYM,82,13,Y8975,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.344,22
08/05/2021,26,A12,APO,63,7,Y90,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.074,1
10/11/2021,26,A12,APO,63,7,Y90,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,8
10/17/2021,26,A12,APO,63,7,Y90,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
08/05/2021,29,A15,APO,77,7,Y914,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.078,1
10/28/2021,29,A15,APO,77,7,Y914,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.069,22
08/05/2021,27,A13,APO,62,19,Y92,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.331,1
10/10/2021,27,A13,APO,62,19,Y92,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.259,8
10/17/2021,27,A13,APO,62,19,Y92,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.262,15
10/24/2021,27,A13,APO,62,19,Y92,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.253,22
08/06/2021,32,S18,SYM,85,10,Y9278,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.271,1
10/27/2021,32,S18,SYM,85,10,Y9278,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.237,22
08/05/2021,27,A13,APO,62,20,Y93,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.278,1
10/10/2021,27,A13,APO,62,20,Y93,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.265,8
10/17/2021,27,A13,APO,62,20,Y93,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.241,15
10/24/2021,27,A13,APO,62,20,Y93,F4,PLF,Green,ELEVATED,PLASTIC,LIGHT,FED,0.250,22
08/06/2021,34,S20,SYM,85,1,Y9398,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.106,1
10/27/2021,34,S20,SYM,85,1,Y9398,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.100,22
08/05/2021,26,A12,APO,63,15,Y94,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.152,1
10/11/2021,26,A12,APO,63,15,Y94,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,8
10/17/2021,26,A12,APO,63,15,Y94,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
08/05/2021,27,A13,APO,63,5,Y95,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.176,1
10/11/2021,27,A13,APO,63,5,Y95,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.143,8
10/17/2021,27,A13,APO,63,5,Y95,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
08/06/2021,31,S17,SYM,84,4,Y9597,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.192,1
10/27/2021,31,S17,SYM,84,4,Y9597,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.186,22
08/05/2021,27,A13,APO,63,12,Y97,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,0.389,1
10/11/2021,27,A13,APO,63,12,Y97,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,8
10/17/2021,27,A13,APO,63,12,Y97,G4,NDF,Blue,ELEVATED,NOPLASTIC,DARK,FED,NA,15
08/06/2021,32,S18,SYM,84,9,Y9885,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.104,1
10/27/2021,32,S18,SYM,84,9,Y9885,Tray,Control,Tray,AMBIENT,NOPLASTIC,LIGHT,FED,0.091,22
